source_id,ra,dec,parallax,teff_val
801496530147003776,145.476019477791,40.83267416106581,15.0003228870012,4303.3696
3577577018763603840,185.64556534402539,-11.565059382672821,15.000453847388695,5867.0
2974732664615906432,75.58431795203293,-21.115323655358548,15.00051278124519,4356.2334
3486231143212573440,179.76106112391992,-28.308946690129858,15.000700395350586,4348.225
17402662023112832,48.80147504912976,12.656204919225829,15.000750415109525,5391.5
5964367555798171776,253.33054120681658,-44.30111086613165,15.001138975923416,5956.0
844696372065225472,175.47572859190313,56.35811519764168,15.001702078512393,4667.0947
4768821799294553600,85.36526849576123,-53.81851592748388,15.001773990628397,4240.59
4231554822591935488,309.4266643587806,1.2622573363594995,15.001891755177507,4213.4224
6128790036432826880,188.09461107233602,-47.34099605120797,15.002047655416574,4470.0
3353364543206834688,104.27304902280923,13.558102699430954,15.002065102272518,5097.9727
2181740066638820608,306.9233685747683,52.48733777932749,15.002240228665947,4280.467
208168200027086336,83.12698947796565,45.548340085963474,15.0024493162001,4911.56
5118214227727488512,33.907342639342474,-25.603613916316863,15.002551187520675,4212.4937
6454185314346174848,309.74506010957026,-60.90155457242293,15.002601351062118,5840.8076
747114096625184768,151.66513822316801,33.38424168855162,15.003155433347072,4246.3
3595994186422906880,180.20934884980727,-5.723501214551046,15.003278128438744,4147.9497
3456154930349411200,88.36905137489944,37.33941106374339,15.003505522163726,6481.7
221881583925032192,51.87246660590554,34.80629274732477,15.00365882260041,5981.0
5368140023953584256,157.14407187702517,-42.87830190680797,15.004010339586246,4143.1934
562512764407917056,32.23353843222868,79.34596526721253,15.0040469871114,7050.0
2240584249621948928,297.16849046543103,61.113310850320126,15.004191862979576,4439.95
4133036824101020544,253.78933642655173,-16.42549184004068,15.004404955069774,4179.63
6472642468147629952,304.6667527050469,-54.0268694035526,15.004715790465303,4163.04
6257617752267674240,227.83302323278272,-18.012802135366126,15.00479975782723,4600.36
5057096533868699136,53.743312189021076,-28.99815607846014,15.00515656116055,4181.373
4959018584842467456,25.161578474050348,-42.12120524915211,15.005256642175402,4634.69
4134665136421969408,257.88789464488235,-18.34598195942422,15.005261866978769,5943.75
4920089585387098752,7.532087687580586,-55.07815987529294,15.0053540612408,4516.505
810660272369590912,140.86520506751427,36.07293729855255,15.005482848331761,5820.0
1124793149606663808,130.21547183897027,74.15744132853015,15.006227720110209,4510.67
1889602683290670208,342.6286287331042,31.50923684509771,15.006243521363803,5691.5
5671523250880093312,146.66692803086633,-19.498829383451422,15.006302238437323,4233.0
3410583403191715712,69.177615493595,19.492652166837967,15.0063940767079,5286.9
1598113492111359104,235.095770293299,54.959699465833566,15.006571019325886,5909.0
255856772399285760,73.37189881253983,48.68182146711207,15.006593742439664,4143.947
1942464075619673216,347.4529489226414,47.55018803669124,15.007171828126808,4443.76
1433284668903422080,254.8163877227563,56.26179117491516,15.007737040095908,4827.7363
3074770115159654912,133.22596311680647,0.5104113491691303,15.00789766544755,5490.4
228751405592744576,64.1694966622302,41.66042956542553,15.008004938681054,5386.125
6028481453311529088,255.0475817413988,-30.88620884894006,15.008129791187256,4587.5
5339421226965501568,167.8655308481424,-58.44084458860846,15.008338261417807,5410.0
3557470460080778240,164.32268674342913,-15.734869044729253,15.00873095014074,5956.0
3281922263361579264,72.21360044948491,5.5440143273518245,15.0087513148977,4903.0874
6115561017461180672,208.27535565037894,-37.10593709348519,15.008826991940582,4238.775
5631496801384204416,139.96683920966038,-31.692069069864665,15.008908758770541,5474.0
5107365655736361472,55.63576002259713,-18.751863149350598,15.009337508197769,4192.903
634381890983549824,141.7244841818632,20.058094908246222,15.009465102004299,4831.0
1802166628135711104,305.5543411575504,11.684082544269414,15.009585105703637,5073.3174
6257342943078719744,228.5834211168913,-18.569682880041487,15.009900745962419,5322.0
1375571342217505408,232.8429211224915,36.616484067696724,15.010146531581345,6201.75
2929738789083539968,110.32091349824306,-21.160775927393782,15.010155636601269,5974.25
5035809404638709888,24.436704922936503,-27.29137220618823,15.010220179046012,4970.0
1980573114293378560,327.20790469256656,50.756934739179805,15.010231939302901,4314.72
4044727932806703744,275.4286621836529,-33.709925545404914,15.0103574806139,4208.37
6243138214930960256,240.17840669953975,-23.006692745465674,15.010570976211945,4497.0
6669366852366055680,305.13450843769596,-47.21060116503268,15.010675242260406,4926.4053
3847096597523982464,148.01278199926037,2.822014272612187,15.010887621132243,5952.0
1228055192877565056,218.76419974531896,14.821159569667518,15.0109513780188,4218.5127
3469340479945033344,184.1580184214792,-32.447229021379755,15.01109064453479,6623.57
5221072922033388288,126.1968083706672,-71.87621897727229,15.011107798896463,4278.582
536572673772101504,12.51851717132995,71.56879532122774,15.011512518771216,4301.6934
423659598465176064,13.352537201127339,55.62808529059605,15.011564511806961,6062.0
5536661140353547008,115.92545070815909,-40.93448242478856,15.011603498969144,4710.0
1737021805435717632,315.98240754434687,6.979672402791339,15.011772167779386,5704.0
248960223153753344,52.88640570404781,47.871499920924975,15.011827838560002,4917.33
6193999528447873664,198.26053415065962,-24.503040065998796,15.012620310457164,4875.7
6112030970963576960,206.34478362114652,-42.56164957426279,15.01309854783741,5625.3
5582951851189246080,103.69614401961599,-33.074718665071444,15.013198988489519,5171.467
5062248329965695872,40.44408106964211,-34.20353479142067,15.013516170196844,5095.6333
3477675499640615552,175.5414234013888,-32.68647698245306,15.013682087475422,4171.36
906647740553396992,118.91980050452842,35.41257218332411,15.014011391627314,7222.9224
3458555988866433408,89.01596874048761,39.9972481116752,15.01420867946738,4826.38
